review_paper_id,review_title,table_label,table_caption,row_index,row_text,organism_guess,cited_doi,cited_pmid,cited_title,cited_year,cited_source,matched_candidate_paper_id
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",5,"Soil physicochemical management (tillage, irrigation, pH adjustment) | Modifying the abiotic environment to select for desired microbial guilds. | •Reduced tillage in a Californian almond orchard raised the diversity of Actinobacteria and correlated with improved drought resilience. •Biochar application in soybean systems improves yields by 4.7–6.4% on average and up to 28–37% under favorable soil and climatic conditions | •Preserves soil aggregates and the existing microbial habitat •Encourages growth of mycorrhizal fungi and other slow-growing taxa •Reduces erosion and fuel use | •Can lead to stratification of nutrients and compaction if not combined with cover crops •Weed pressure may increase, requiring additional control measures | (Yooyen et al., 2015; Dokoohaki et al., 2019; Fenster et al., 2021; Conde et al., 2024)",,10.3389/fsufs.2021.664359,,"Regenerative almond production systems improve soil health, biodiversity, and profit.",2021,Front. Sustain. Food Syst.,P8ab24292b464
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",5,"Soil physicochemical management (tillage, irrigation, pH adjustment) | Modifying the abiotic environment to select for desired microbial guilds. | •Reduced tillage in a Californian almond orchard raised the diversity of Actinobacteria and correlated with improved drought resilience. •Biochar application in soybean systems improves yields by 4.7–6.4% on average and up to 28–37% under favorable soil and climatic conditions | •Preserves soil aggregates and the existing microbial habitat •Encourages growth of mycorrhizal fungi and other slow-growing taxa •Reduces erosion and fuel use | •Can lead to stratification of nutrients and compaction if not combined with cover crops •Weed pressure may increase, requiring additional control measures | (Yooyen et al., 2015; Dokoohaki et al., 2019; Fenster et al., 2021; Conde et al., 2024)",,10.1016/J.COMPAG.2024.108640,,Adaptive and predictive decision support system for irrigation scheduling: An approach integrating humans in the control loop.,2024,Comput. Electron. Agric.,P719a63ece2c0
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",6,"Biopesticide/ biostimulant sprays | Foliar or drench applications of microbial metabolites or live cells that trigger induced systemic resistance. | A Bacillus subtilis based biopesticide applied to tomato reduced bacterial spot disease by 48%. | •Induce systemic resistance (ISR) and can suppress specific pathogens •Can be applied as foliar or soil drenches, offering flexibility | •Effectiveness is highly dependent on timing, pathogen pressure, and environmental conditions •Repeated applications may be needed, increasing cost | (Naue et al., 2014)",Bacillus subtilis,10.1590/S1982-56762014000500009,,Biological control of tomato bacterial spot by seed microbiolization.,2014,Trop. Plant Pathol.,P98c7cde1d2ae
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,1,"Plant genome editing | Disease resistance (fungal, oomycete) | Knockout of MLO susceptibility genes (TaMLO, SlMLO1, MLO7) via TALENs/CRISPR | Wheat, tomato, grape | Stable powdery mildew resistance without major yield penalty | Loss of susceptibility factor required for pathogen entry | (Kamburova et al., 2017; Abdelrahman et al., 2021)",TaMLO SlMLO1 MLO7,10.1155/2017/7315351,,Genome editing in plants: An overview of tools and applications.,2017,Int. J. Agron.,P195b87ac97c5
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,1,"Plant genome editing | Disease resistance (fungal, oomycete) | Knockout of MLO susceptibility genes (TaMLO, SlMLO1, MLO7) via TALENs/CRISPR | Wheat, tomato, grape | Stable powdery mildew resistance without major yield penalty | Loss of susceptibility factor required for pathogen entry | (Kamburova et al., 2017; Abdelrahman et al., 2021)",TaMLO SlMLO1 MLO7,10.3389/FPLS.2021.721203/FULL,34691102,Multiplex genome-editing technologies for revolutionizing plant biology and crop improvement.,2021,Front. Plant Sci.,P5db1fcb40c14
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,2,"Disease resistance (bacterial blight) | Editing OsSWEET11/13/14 promoters or EBEs | Rice | Durable resistance to Xanthomonas oryzae across studies | Disruption of pathogen effector-driven sugar efflux | (Liu et al., 2025)",OsSWEET11 13/14,10.1016/J.XPLC.2025.101427,40566685,Programmable genome engineering and gene modifications for plant biodesign.,2025,Plant Commun.,P03e2ce8b4d85
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,3,"Disease resistance (blast) | CRISPR knockout of OsERF922 | Rice | Enhanced blast resistance; no yield component loss | Removal of negative regulator of immunity | (Vats et al., 2019)",OsERF922,10.3390/CELLS8111386,31689989,Genome editing in plants: Exploration of technological advancements and challenges.,2019,Cells,Pfd8f9240be4a
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,4,"Broad-spectrum resistance | CRISPR edits in RBL1, OsCUL3a, OsPi21, OsXa13 | Rice | Resistance to multiple pathogens (Magnaporthe, Xanthomonas) | Reprograming immune and susceptibility networks | (Kumar et al., 2024)",RBL1 OsCUL3a OsPi21 OsXa13,10.1186/S40659-024-00562-6,39506826,"Advances in genomic tools for plant breeding: Harnessing DNA molecular markers, genomic selection, and genome editing.",2024,Biol. Res.,P5977a8284695
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,5,"Virus resistance | Knockout of eIF4E | Cucumber, vegetables | Broad resistance to poty- and ipomoviruses | Disruption of viral translation initiation | (Liu et al., 2025)",eIF4E,10.1016/J.XPLC.2025.101427,40566685,Programmable genome engineering and gene modifications for plant biodesign.,2025,Plant Commun.,P03e2ce8b4d85
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,6,"Disease resistance (citrus canker) | Editing CsLOB1 promoter/CDS | Citrus spp. | Strong, reproducible canker resistance | Removal of effector-responsive susceptibility gene | (Miladinovic et al., 2021)",CsLOB1,10.1007/S00299-020-02655-4,33475781,Targeted plant improvement through genome editing: From laboratory to field.,2021,Plant Cell Rep.,Pfdaf03d688fe
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,7,"Yield and grain weight | Editing GS2, GW2, GW5, TGW6 QTLs | Rice, wheat | + 10–30% grain size or thousand-grain weight | Direct modulation of yield QTLs | (Abdelrahman et al., 2021)",GS2 GW2 GW5 TGW6,10.3389/FPLS.2021.721203/FULL,34691102,Multiplex genome-editing technologies for revolutionizing plant biology and crop improvement.,2021,Front. Plant Sci.,P5db1fcb40c14
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,8,"Plant architecture | Multiplex editing of domestication genes (SlCLV3, SlWUS, etc.) | Tomato, wild relatives | ∼30% fruit size increase in stacked edits | Control of meristem size and organ number | (Liu et al., 2025)",SlCLV3 SlWUS,10.1016/J.XPLC.2025.101427,40566685,Programmable genome engineering and gene modifications for plant biodesign.,2025,Plant Commun.,P03e2ce8b4d85
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,9,"Nutrient content | Editing GGP genes/uORFs | Lettuce, tomato | Up to + 150% vitamin C | Enhanced ascorbate biosynthesis | (Liu et al., 2025)",GGP uORFs,10.1016/J.XPLC.2025.101427,40566685,Programmable genome engineering and gene modifications for plant biodesign.,2025,Plant Commun.,P03e2ce8b4d85
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,10,"Heavy-metal exclusion | Knockout OsNramp5 | Rice | ∼90% reduction in grain Cd | Loss of Cd uptake transporter | (Liu et al., 2025)",OsNramp5,10.1016/J.XPLC.2025.101427,40566685,Programmable genome engineering and gene modifications for plant biodesign.,2025,Plant Commun.,P03e2ce8b4d85
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,11,"Nitrogen use efficiency | Editing OsNRT1.1b | Rice | Improved nitrate uptake under N limitation | Optimized nitrate transport | (Kumar et al., 2024)",OsNRT1.1b,10.1186/S40659-024-00562-6,39506826,"Advances in genomic tools for plant breeding: Harnessing DNA molecular markers, genomic selection, and genome editing.",2024,Biol. Res.,P5977a8284695
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,12,"Abiotic stress tolerance | Edits in DREB1/2, ERA1 | Wheat, rice | Improved drought survival with limited yield loss | Stress-responsive TF reprograming | (Altpeter et al., 2016)",DREB1/2 ERA1,10.1105/TPC.16.00196,27335450,Advancing crop transformation in the era of genome editing.,2016,Plant Cell,P60264d5b109a
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 2,Comparative outcomes of plant genome editing and microbiome engineering (synthetic community) for crop improvement.,13,"Microbiome/ SynCom engineering | N, P nutrition and yield (field) | Multi-strain PGPR SynCom (1,893 isolates screened) | Soybean | Biomass + 4–93%; N + 18–71%; P + 5–68%; yield + 36.1% | Functional assembly (N fixation, P solubilization, hormones) | (Wang et al., 2021)",,10.1111/JIPB.13073,33491865,Functional assembly of root-associated microbial consortia improves nutrient efficiency and yield in soybean.,2021,J. Integr. Plant Biol.,P5c8b1d832ff5
